Id,cluster_infomap,cluster_fast_greedy,cluster_label_prop,cluster_eigenvec,cluster_leiden,cluster_multilevel,cluster_walktrap,subgraph_id
0xda495c2ab0a91623564126778d5ab20fa87c1dfc,337,13,0,294,2386,17,0,0.0
0x1bb77204b2ed64751138145c26a6b31e836ddcdb,39,4,0,292,2387,1,0,0.0
0xd1e8b72a2a1aab308b5b770864a4f613d8d79ef6,39,4,0,292,2388,1,0,0.0
0x07192090b69ebed80c6fe6c2e556339705acab76,34,9,0,296,2389,8,0,0.0
0x3678291be06420b03ed4c094d6738a2540b028cf,34,9,0,296,2390,8,0,0.0
0x7e26eefc31273a1f577c679a3d5b8c7ec61d0063,392,2,0,293,2391,8,0,0.0
0xe8d848debb3a3e12aa815b15900c8e020b863f31,29,4,0,292,2392,2,0,0.0
0x996666de859b274cdc925eb890ebb39aadbf3317,496,2,0,296,2393,24,0,0.0
0xbff231712560ae7a8773a3969f247ba85359664d,589,0,0,312,2394,29,0,0.0
0xa9c09f45b2bd1bbb3d7ac14506b7c9c9476a7649,590,216,124,112,2395,131,216,166.0
0x5071f6651e53c7e1a2ca5912ffc1eb60b2ba03c4,7,4,0,292,2396,1,0,0.0
0xe75b05cf7f73c2808c711d38488cc8e0186d259e,47,0,0,293,2397,12,0,0.0
0x222e859cb744eba5dcaf5224f52b69cb1bd72456,62,2,0,293,2398,16,0,0.0
0x5cbf748ae3b010fe8ae4b1f5907ab042bb95b6a7,414,14,0,294,2399,6,0,0.0
0xba304e6d2bbb7bc84a247693e34be1bed2e2ccc2,356,5,0,298,2400,17,0,0.0
0xfa42d7f197f2793cca274186a4bdbf6ade5a8884,356,5,0,298,2401,17,0,0.0
0x9312843c7c10fb6cc7fa864989658587ca754b74,591,1,0,292,2402,10,0,0.0
0xff22455eafae32f1680eacf9ebc962fd4f22b35d,591,1,0,292,2403,10,0,0.0
0x3731a53e630a502be37532c0b87b0dc4c1a0463b,89,10,0,294,2404,12,0,0.0
0x068315ebcbc3067c31af9886c2df3a8c10532d57,200,2,0,294,2405,24,0,0.0
0x35789d8be2b222805610e50b0983963971d8b5d4,200,2,0,299,2406,24,0,0.0
0xbe1ec9e23e7ea3c3a4664796b181d733c4f8653b,200,2,0,292,2407,1,0,0.0
0xaa4672a1ae16ebd95cc9dd9606b49596f31afd76,335,11,0,301,2408,9,0,0.0
0x7bb62dd89ddb0fa156f776d5dc39bba679d19ae9,335,11,0,301,2409,9,0,0.0
0xf1ce5868fc3bf12d3a68ea70b2e2096bb53ed692,96,4,0,292,2410,3,0,0.0
0xe0666cac0c2267209ba3da4db00c03315fe64fa8,359,11,0,293,2411,19,0,0.0
0x9df4a558ee2ef6212964a5a93e3d2b666f2848cb,311,2,0,292,2412,10,0,0.0
0x279818c822e5c6135d989df50d0bba96e9564ce5,223,2,0,293,2413,8,0,0.0
0x834bd42d09717b4840c904ed712a7d57c100f5bb,157,1,0,310,2414,3,0,0.0
0x0eea97d287eeaaa1ac2e633978884afac5eafff9,124,10,0,302,2415,14,0,0.0
0x6dea2b37104cb35de11acdd5e2068835eaa1f392,124,10,0,302,2416,14,0,0.0
0xca1e7d1ecc5655df43f9b20b815c5c6f7936512f,112,4,0,292,2417,6,0,0.0
0x1a1824e3c1092cad9bf205124122fd660a0f1471,250,38,0,299,2418,6,0,0.0
0x811e4327de2dbbcb69a5e35652e0af1a5d3d9e23,327,2,0,292,2419,14,0,0.0
0x32b1dc6a72eb673c539cea9d0c029d92a6344d7a,413,2,0,292,2420,19,0,0.0
0x80dedf740fcc210cd4a196e83f850ddcb97a371c,0,0,0,0,2421,0,0,0.0
0xf692f4a862679008bbf48cc0a7abdff12908f79,112,0,0,303,2422,9,0,0.0
0x5e2461c8c10138aee241268f28de6003d3dbadb,40,0,0,292,2423,7,0,0.0
0x9a568bfeb8cb19e4bafcb57ee69498d57d9591ca,443,4,0,292,2424,1,0,0.0
0xd7c318e9f9129239f6ba4e10994137113dcf6244,443,4,0,292,2425,1,0,0.0
0x4869a74bb1c3ed6d702af35b115f5c6fbffdfb06,413,2,0,292,2426,19,0,0.0
0x000e8c608473dcee93021eb1d39fb4a7d7e7d780,464,4,0,292,2427,1,0,0.0
0xc8cca24d19c358189a198b6a28cd00704e053837,526,11,89,299,2428,19,5,0.0
0x182347c3a7b5a93d362274a0eed2e38e090b72b1,526,11,89,299,2429,19,5,0.0
0x3c0d7b05c390ca358610a353276701275f3c236f,526,11,89,312,2430,19,5,0.0
0x192058afaba1cbb411ea15b98331f9b12906f694,526,11,89,299,2431,19,5,0.0
0x6add24eb2bca5696b0a9d10425f8a58f0d73fc28,326,9,0,296,2432,8,0,0.0
0x655c91025a49e661f0e7bb1aa6b2ec030172f464,2,4,0,292,2433,2,0,0.0
0x5e49d06e618680e8064a88e63c12c873f52e1f28,195,4,0,292,2434,10,0,0.0
0xf942258c095f10efd0ca58e1308150ff40239d47,7,4,0,292,2435,1,0,0.0
0x7efe3ac6ec0ff5b6136766ac79a97c1e9d8fd585,110,8,0,292,2436,1,0,0.0
0xaea57cbf427757d9d51f0fb024cd7dfeb15c0275,411,13,0,300,2437,14,0,0.0
0xcd1af180a10ad5924a6474d310045d38a229555d,411,13,0,300,2438,14,0,0.0
0x41eff4e547090fbd310099fe13d18069c65dfe61,588,4,0,299,2439,1,0,0.0
0xb9afc8cfb6d1f447f179ee639e1cfb1f9ac862a9,588,4,0,292,2440,1,0,0.0
0x2c123fc5c27888571cd525e8ae9b0c5ff848386d,38,4,0,292,2441,1,0,0.0
0x0a883616ff6baa4dffed6176f71ab20603bf1ede,49,4,0,292,2442,3,0,0.0
0xf05155f792819710da259c103d30e4b70178ea9f,460,8,0,294,2443,2,0,0.0
0xdbe580c87ecd5c2ee51f0662e2b138ebd69b079c,75,4,0,292,2444,6,0,0.0
0xa52763584639f7139d2db9feb2f76128e300d081,103,8,0,299,2445,4,0,0.0
0x19bafb19c71ace7dd16843f4c11f81faa6fbf62e,323,0,0,292,2446,8,0,0.0
0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,222,4,0,292,2447,1,0,0.0
0x1ce565fe591573b7041f7d418568bd672cff4b97,135,0,0,306,2448,5,0,0.0
0x9c6b51e67d5d348790a20f4591184008d862e0f6,334,14,0,294,2449,19,0,0.0
0x2079c29be9c8095042edb95f293b5b510203d6ce,129,0,0,307,2450,0,0,0.0
0x7604a3a179952565c1b59b59a0ad362a750a1498,592,4,0,292,2451,1,0,0.0
0x4682aa8dee36a04933b0a06b35a388b96b1adf66,500,4,0,299,2452,10,0,0.0
0x36a5bc205df1ed65c86301022cfc343a6ce546ff,500,4,0,292,2453,10,0,0.0
0xb5fb1a63da629c39687d917f4a9bbb49a4e283af,593,44,0,307,2454,0,21,0.0
0xea0924b8b82e6b7cb3287485fbe0c5467e0fa22c,593,44,0,307,2455,0,21,0.0
0xd56c7a90fc69656f47a55654ab8d1b35ea752814,593,44,0,307,2456,0,21,0.0
0xc829ba841d2ccbbcc62da3b75be7e1412496b1a8,26,1,0,307,2457,12,0,0.0
0x8ba5f6999b854b7fce1fb9d3464ef665b6f31c1,594,0,0,312,2458,0,0,0.0
0xce3afb0e9c6a021a0024989a49bda86019aab978,594,0,0,299,2459,0,0,0.0
0x2f2f237d2e655cc0a6f6fef761e5aef13087e71f,345,21,0,301,2460,14,0,0.0
0xdbd994526c22997468aa6076d727f93db77289f0,262,2,0,296,2461,3,0,0.0
0x585d6687d7afd369e735d8b38c77383870e6a2f4,185,0,0,294,2462,16,0,0.0
0x98d562c7a4781e3e6c0d16f67469b0a3b0cb25c7,595,217,125,113,2463,132,217,167.0
0x2ca212af7e65631d46a1cf406427f257d2976a71,555,3,0,300,2464,12,25,0.0
0xc659284cd530f1df076b38a469c4207d731a2710,555,3,0,300,2465,12,25,0.0
0x0da07e67c2ca3a3cfcb58af115e1c0ed64f69f96,596,218,126,114,2466,133,218,168.0
0x455d7eb74860d0937423b9184f9e8461aa354ebb,103,8,0,299,2467,4,0,0.0
0xcd685e5bb90606594b6b7ef48a6bcb4c6011a35d,181,10,0,297,2468,12,0,0.0
0x94f67de48a70fde96396f767a2ce5719af7f1bdb,508,0,0,300,2469,0,0,0.0
0x8449593b8e9d4410e571486232d5d42590e25893,597,219,127,115,2470,134,219,169.0
0x9047cbdd3d04b331c48b0c8d094a4e13a0ab8b8b,598,5,26,299,2471,14,12,0.0
0x6dd7315ad42e8fde87e9efe217c4a92f69501f81,598,5,128,299,2472,14,12,0.0
0xcfdb735ec19218feb24ad7e0082c0e93b90aa2bd,56,9,0,293,2473,5,0,0.0
0x0eb1fe17657dc4f1dc04e58d4d1ff3b891cea329,56,9,0,301,2474,5,0,0.0
0xbce3e29641b2083716e023f0bb56635d3062c8c3,599,220,129,116,2475,135,220,170.0
0x3ab536bdc51f536d6cd2b7560b6039417804feeb,600,221,130,117,2476,136,221,171.0
0x603b93e94b997598d642b3fcf28fb4841c24634a,309,0,0,299,2477,0,0,0.0
0xe002319397c22505a0dfd7a5b10fb68d9e3d0de4,34,0,0,292,2478,14,0,0.0
0xe7e84204b7e180454e5c40d0e04d346214a83f85,494,28,0,299,2479,24,0,0.0
0x99b57c09f37a3657e2215afd59f7b4de98bce3ff,92,0,0,292,2480,7,0,0.0
0xe3f145d0855d1c6889a977f5b5395a787048f6b3,9,3,0,297,2481,0,0,0.0
0xed2d1254e79835bf5911aa8946e23bf508477da4,202,0,0,292,2482,5,0,0.0
0xb9d94ac39e1a9d83e25833d27d394a0302bdccb1,247,0,0,294,2483,3,0,0.0
0x18f4f933f8773c5bfbdf1a675f5fe667bc2020a1,601,222,131,118,2484,137,222,172.0
0x75760abb406df0aaf44944109fcaf5d581913063,299,0,0,0,2485,6,0,0.0
0x28c42de479e57cc0c90b8a3eceb406dc173ad7cc,299,0,0,0,2486,6,0,0.0
0xae7bca301c0c02a1733929fad2d55f0466169a2e,405,2,0,296,2487,17,0,0.0
0xc0924d0d456501c3d40bf3ad966a1c79037805ba,405,2,0,296,2488,17,0,0.0
0xd54e6e49c1dd1e99b70f26153fb28383b434823e,602,1,0,313,2489,11,0,0.0
0x0a24f6e6979ff44cd345ab97f3d46791a8cfffcc,586,0,0,306,2490,5,0,0.0
0x25006d785c44354a7c564f6fa9c1fa3bea609418,185,0,0,294,2491,16,0,0.0
0xf2af34d0b90b5fdbaa31bb408d8377754571d2d5,328,1,0,292,2492,11,0,0.0
0x0977614d0a9db619a4bb5352ebfa678a50c21fe6,449,1,0,292,2493,11,0,0.0
0x2e7698859a96de0dd240aa96ac6d47f90752b530,250,0,0,294,2494,19,0,0.0
0x9d9de0f6410a89c5334d5221b4f2104ac87f16c0,396,2,0,297,2495,17,0,0.0
0x3ef5f09c6c3b83a48bb8d40480d93eb9c76d9501,396,2,0,298,2496,17,0,0.0
0x13aff6b6d6ad092e8d552af8fbde6203770ad0eb,67,4,0,292,2497,1,0,0.0
0x1b50383312c2427a53c5afdf5df98a7501174558,36,4,0,292,2498,6,0,0.0
0x752b26b4375a3e2063858043eeb2ec2f47bc772e,133,2,0,299,2499,8,0,0.0
0xde7f67ecf3f7b3a5be33121d2bcacc933c245e32,324,8,0,292,2500,29,0,0.0
0x879f20f3905703fbc35b515ca0830248a5b3f6ee,324,8,0,299,2501,29,0,0.0
0x05936f6a5ea9abfbfcc690f1a6140d97e80640f9,124,2,0,302,2502,17,0,0.0
0x50c8b7e03639a421c4f6069708c8348bdbb53167,124,10,0,302,2503,14,0,0.0
0x67ff0cf40c759aaec7a46866c5b7d0c079cf5115,340,6,0,292,2504,19,0,0.0
0x64756a0976182ab0164db7b3835712f69a0cbbdc,340,6,0,312,2505,19,0,0.0
0x20f9ddfa193d0fe2f73d8b7d749b1355ef019887,406,2,0,292,2506,5,0,0.0
0x74b78e98093f5b522a7ebdac3b994641ca7c2b20,603,223,132,119,2507,138,223,173.0
0xa4c8d9e4ec5f2831701a81389465498b83f9457d,348,5,0,0,2508,24,0,0.0
0x31f02e88bd6110723e767af9e7186e61fc9e88f8,350,4,0,292,2509,1,0,0.0
0xcba65e9b39c3a6c58be8ff4e3b5d36d0e6d4c7c3,70,5,0,306,2510,5,0,0.0
0x742709470afbfa21ce3b98c07a61e918a4f6b1b9,338,2,0,301,2511,5,0,0.0
0xc5e672f9aad19f775490bd67ecd1a2ad864d9930,338,2,0,301,2512,5,0,0.0
0x379133e8fa411155fad8594bfd4ec8f513be01bb,115,0,0,300,2513,10,0,0.0
0x22a1789dd5ee19151356a05cd715d73081d833f8,115,0,0,300,2514,10,0,0.0
0xab3e454837bd5e42b2378fd284691a0f9638d49b,115,0,0,300,2515,10,0,0.0
0x87d3ee8cc75c3916e3b6f56e307aadcd3afeff68,215,2,0,311,2516,16,0,0.0
0xaa1d4a0859d9ed4150a360702417883ceadd7ff7,43,0,0,0,2517,14,0,0.0
0xda0df4be467140e74c76257d002f52e954be4d3,594,0,0,312,2518,0,0,0.0
0xea0ae9225db44c3dc680bfeeecd1b3e88187986a,142,1,0,295,2519,11,0,0.0
0x997bf888f4438eebc0f2a3b4d86a4709f25066d1,177,0,0,300,2520,9,0,0.0
0xcea58d938f3532df8378f3699c327a9f7f485bd3,604,224,133,120,2521,139,224,174.0
0x2f06ffb0703c97e1f7bf83d33326d15768acfae0,128,5,0,294,2522,17,0,0.0
0x2970c31a80f7c4b022cd30c6f9e6c1c5b6e5ef4,128,5,0,302,2523,17,0,0.0
0x2d9d722a36cb5fa377366ed725d58199e11aa5da,125,4,0,292,2524,1,0,0.0
0xaa75b8c9e01ac2e9fc041a39d36a6536540b2072,605,3,0,295,2525,11,0,0.0
0xe8ec6f729adbe61e7ef3b48c4f490e2dda1aadea,605,3,0,303,2526,11,0,0.0
0x5dea63ad975ecd5f35560a34f9c3655dcb9a0e61,7,4,0,292,2527,1,0,0.0
0xc2e9312817e2354643e031033ff4ef5a08cf7888,606,108,134,121,2528,140,111,34.0
0x90bd5b3e0eb7cc8d92dba8eee3c855c374b2d990,606,108,134,121,2529,140,111,34.0
0x3eaadd0eab9048ae65309796cdb0f356cef60cc4,449,1,0,299,2530,11,0,0.0
0x80d4495dd9c0c8fa110f5173ae352a7a56801961,372,4,0,292,2531,2,0,0.0
0xc1563bdf57bdb990c89070aa72cda57fe8d6913d,7,4,0,292,2532,1,0,0.0
0xa422bfff5daba6eeefaff84debf609edf0868c5f,607,62,135,122,2533,141,58,7.0
0xab4cc1cca272425094974bf3d65dc7307090144c,607,62,135,122,2534,141,58,7.0
0xe675218bba7ec17b0e2231bcacfe41c07667cbe8,608,225,136,123,2535,142,225,175.0
0x11c25c03cdf154ada934166672c3c94bfc312b77,558,26,0,292,2536,13,0,0.0
0x5dcb99d7d0b2bc070f5de5fc3d6b6faf57794eec,558,26,0,296,2537,13,0,0.0
0x87c4f83123d6c8c74483cc62b34151b1aa156b61,609,106,137,124,2538,143,112,35.0
0x9a70d89db9a7ae5c04d2bea3049d136098e32e22,609,106,137,124,2539,143,112,35.0
0x4c292eb48586482e566ba2597808c47801e38a41,531,4,0,299,2540,1,0,0.0
0x7f9f56587e13ace3500b6fb1e1feb8b40e310c6e,553,4,0,292,2541,1,0,0.0
0x76d2185834cf02e5a65622d5e26ab112df20ced1,7,4,0,292,2542,1,0,0.0
0xc61aa3a9cc5feccd8be36b86deae2f3bf87fa11f,610,0,0,294,2543,7,0,0.0
0x670d7542947f0dd01342d5b3cdbe2b818f8908ea,301,12,0,292,2544,4,0,0.0
0xaa3eca80ca17c1b5b7382ce67b285ceae730fbbf,611,2,138,301,2545,5,47,0.0
0x71a299311375445415a4b6e9cea88262b5071072,611,2,138,301,2546,5,47,0.0
0x38666d86f8c758842269915e2df6fa4ac39ec92,36,0,0,294,2547,2,0,0.0
0x5d1226ffcaa531c50460bac7916bc36a87394f70,112,4,0,292,2548,10,0,0.0
0xf3d5e8f1cb8cc717661d6a8e692b60cdd1b45ca2,214,17,0,298,2549,24,0,0.0
0x9bf3bdec49a48b64bfc6215940e7d0f7e77ab4a9,215,2,0,311,2550,16,0,0.0
0x25054f27c9972b341aee6c0d373a652566075431,185,0,0,294,2551,16,0,0.0
0x98cfea4a7632ef7148b2f6933c5af622d16b956b,305,4,0,292,2552,1,0,0.0
0x3f1ac84eccec9de54bb0ceb87c435f1f232f5ebe,26,0,0,297,2553,0,0,0.0
0x13579f6364c974dfac3f9bd95bdfd4f7958fe6d1,287,0,0,294,2554,7,0,0.0
0xe8b15352c8b5ba4acabdc91907b742fc7249d91c,35,19,0,294,2555,4,0,0.0
0xb113a94717a859625b1cbc34870004895543498b,35,0,0,294,2556,0,0,0.0
0xa4071fea6657de9142ab58cbd1030c702720dc3,185,0,0,294,2557,16,0,0.0
0x2b50d53c2d10954aea741ae61001c3fb77717e5e,185,0,0,294,2558,16,0,0.0
0x6be985249e3a48ad576a750549319eefc57008da,282,0,0,299,2559,12,0,0.0
0x2da9b7e308ba9dd3e112b85630bbc6a59fd44f7a,142,1,0,295,2560,11,0,0.0
0x1fafa69cfbe020063fe4376fca3ecc4ed2b6936d,65,0,0,299,2561,0,0,0.0
0x4e16d9eedcf3dae294d9405df3db42e70fbba574,30,1,0,292,2562,12,0,0.0
0x287bd65a38d26f8c6008abec8e7434aab950d823,612,226,139,125,2563,144,226,176.0
0x45f9703424da8659e860f3dc32c1cbfd19c43062,613,227,140,126,2564,145,227,177.0
0xaa33f700653c8bec7b731b9de3e81bfe53b8b8e5,10,4,0,292,2565,6,0,0.0
0x0b018224fc0a9bcc1a62288051b4fb9dc8a8804e,614,228,141,127,2566,146,228,178.0
0xf797834c7ec2078de5a5c086bbc5d5985b574ebf,133,2,0,307,2567,8,0,0.0
0x6d9d10502fd55113acec39dd6faf31ccf3c4b7fe,48,4,0,299,2568,10,0,0.0
0x0c35506a1710fdb463062615e11ecc9c2541f2d0,615,2,0,301,2569,5,13,0.0
0xa8d04cd4e1951291740ef977d56336fdc7f394c5,615,2,0,301,2570,5,13,0.0
0xe861cbc1f3d615c69e393aa6353ecea97c577bc9,80,0,0,297,2571,8,0,0.0
0x09bdf0efdffdb841faf667cbc4f9c9b09fd6b909,616,229,142,128,2572,147,229,179.0
0x4147717104cc78751655148cfbfecc201fc492d3,212,9,0,298,2573,17,0,0.0
0x44d93e8ff74d7afb1f0147afad56dcc416d3a5bd,552,4,0,292,2574,11,0,0.0
0x52bcd7a7720d044c72df75b910aa46941a49af46,543,2,0,299,2575,13,0,0.0
0x46788c4245ea73d4a59fcc69c3930a534bd869f1,543,2,0,299,2576,13,0,0.0
0x940a26bc954a263dd253ddb5dae651370644b9c8,169,4,0,299,2577,5,0,0.0
0xf197abcac1788d82bd725c9c70a02562ecdc56c8,617,0,0,312,2578,19,0,0.0
0x1f5f630cd698795333b37d3bffbf614bc5eaebe8,617,0,0,312,2579,19,0,0.0
0x49432b32f26486135e56cc92db68360b8a78657e,98,0,0,312,2580,7,0,0.0
0x165c75a2e4566257a06805f6b0a3733dd9ddf407,518,22,82,306,2581,0,2,0.0
0xee7949860f999debc4628aa542c08af8a74b73a7,618,104,143,129,2582,148,109,36.0
0x69bad1c10b845ddf748052cc1bb3ef045bb1e947,618,104,143,129,2583,148,109,36.0
0xe78de326bf799e4ebbad8f971844f12f72eff19b,299,1,0,292,2584,12,0,0.0
0x241ec774ae2cead1ab97dc9113b501c1336a25a9,15,4,0,292,2585,7,0,0.0
0xba942ba205ddcfbe56eb3fa0d1e325b4c9a9638a,226,3,0,292,2586,7,0,0.0
0x7fdda177cc70b317d90d6259e6d919f9ae60ab48,85,0,0,294,2587,10,0,0.0
0xb6e523cfb6176339331c68d33ec7133aa5e5cfd8,85,0,0,294,2588,10,0,0.0
0xe12205de9ae629e1c3dddf48cd0262bfef2e474f,186,4,0,299,2589,2,0,0.0
0x3e1f1fc109b0130a8ba13a1546c713d030b8613f,619,103,144,130,2590,149,108,37.0
0x7a3d3ed6ecdbfc859ea55e9bd385f717c1617e0f,619,103,144,130,2591,149,108,37.0
0x05c00cef0f843000a6f8506a19fa4beb591c519c,239,12,0,303,2592,12,0,0.0
0x3d9d40c87c1c98385b0909e97fc4b82e10522741,167,0,0,294,2593,5,0,0.0
0xb7059d9e71bbd6e28677386b4c13c56b74b944d,504,11,0,302,2594,0,0,0.0
0x5b1c25d61edce8decfc0b03a2c7f0d7917a8032f,466,2,0,302,2595,17,0,0.0
0x9b49c839bc165294cdb3b1702b6ee04fd7ae18c6,202,0,0,303,2596,5,0,0.0
0xea9724fe1b46b3e397e3b00a62323e49c867cacc,137,7,0,293,2597,3,0,0.0
0x4595ff64328faf80a8cf0d52355639984b6af23c,137,7,0,293,2598,3,0,0.0
0xb78305ee2daf4ac7321eabf14ad7bcdcd14d28c5,345,2,0,301,2599,14,0,0.0
0xf7768daa6c50b6a4b629363cf2fda61af7bde5b3,210,4,0,292,2600,10,0,0.0
0x23359da49cee7ee7a8e8ac1737a44e64a35fc187,202,0,0,303,2601,5,0,0.0
0x6caae6afd2db902f66babdc57d9c41b9345fbc28,202,0,0,303,2602,5,0,0.0
0x420a5dfed77c2005f7331e169b7c58825c64025d,293,36,0,292,2603,7,0,0.0
0xf4a3d501abb475c3f203a1eaf8a9c214d234c0c8,293,36,0,292,2604,7,0,0.0
0x498f75287f9318f1e0a6acc6b1642f0cedd8c5d8,39,4,0,292,2605,1,0,0.0
0xb79157bca1635f4731df5828f2a28a0cbfc799ce,287,0,0,294,2606,7,0,0.0
0x3d010781df9efe1b2ec90adbd7189f4b640de626,589,0,0,312,2607,19,0,0.0
0xb41f56f4f3b09ab3786a89e296b160d68542be28,408,4,0,292,2608,4,0,0.0
0xca105c17941f772e050ab8984c9e45f6b72a84db,7,4,0,292,2609,1,0,0.0
0x43fb99c5bc88c9cfe4d67abdae0fb0a152899702,417,0,0,302,2610,5,0,0.0
0xe3e6917802ebfeecb844349cbb007151efe98b6a,620,101,145,131,2611,150,107,38.0
0xcecad6e9bd16ce04249c4e11ed5e1de20ccaf90d,620,101,145,131,2612,150,107,38.0
0xed3d7456997d9af7d284230b5017b35d140da798,465,8,0,301,2613,13,0,0.0
0x6cbfb374ee54e1baf6642841a8071d67d168baf5,19,2,0,293,2614,5,0,0.0
0xc7e25ee74cf4cf0d71a9bb75adb273e8095857f1,61,4,0,292,2615,3,0,0.0
0xd32ac78360f785dcc2585e4312ff8d2e45dc03c2,621,100,146,132,2616,151,110,39.0
0xef571626407980bfffe8cad33f0c97e40abe212e,621,100,146,132,2617,151,110,39.0
0x700e3990defb8a2efa87a7a9165c5dec57f69576,391,11,0,293,2618,5,0,0.0
0xa690b298f84d12414f5c8db7de1ece5a4605877,1,4,0,292,2619,2,0,0.0
0xb34519875ef21a74a3a5025b40b96288d1717f20,172,1,0,305,2620,16,0,0.0
0x4fe94b40da698c898f849d0a77cdc38fd9c2692b,172,1,0,295,2621,16,0,0.0
0x1aad0f89aab0d5c35d805ac4f2645d8f1ff5af5a,98,2,0,301,2622,7,0,0.0
0xbf1c1119c6e34fb225801a9c913372fa83c7f653,42,0,0,303,2623,9,0,0.0
0x3433faf996a75d642a1e8dc82b8d70381e252881,111,2,0,301,2624,3,0,0.0
0x95318bb3496ad4c07ef8e67c1c3429b389551410,18,4,0,292,2625,1,0,0.0
0x03236093522cdcbac662ffbebd6a951349082b72,418,1,0,292,2626,1,0,0.0
0x3b625917f169cb319a166bad329fa9206d41550f,11,4,0,292,2627,1,0,0.0
0xdd1df994af2fb033b4d5325f6a8b7cf8eff54b4c,330,0,0,294,2628,11,0,0.0
0xef466e96326bd8cc34b9aabbf2b2ef82d603e6ad,362,3,0,292,2629,6,0,0.0
0x2087a7143d36f5214b2852e16b903f9516328f33,181,10,0,307,2630,12,0,0.0
0x5cf8574c6a0ee0cd2069fa8c687dca5644637c01,265,10,0,292,2631,12,0,0.0
0xcaea27a41a6c596abb75bbbfe79893f5026644bf,5,2,0,298,2632,5,0,0.0
0xa636e1a462f612e14adc20cb405d1727a6efca6a,622,230,147,133,2633,152,230,180.0
0x84c63ecd49f4174067bfa1060379a7705288600f,6,0,0,293,2634,5,0,0.0
0xcfc50541c3deaf725ce738ef87ace2ad778ba0c5,155,11,0,294,2635,3,0,0.0
0xacf648918865b377f135540b87ac63c6f7c94f13,61,4,0,292,2636,3,0,0.0
0xab68a9ed16c81e9406e44d8ad59a32cde2955c79,623,15,0,299,2637,4,9,0.0
0xf03372d290442637dea47f2252d6aaa13c7758ed,623,15,0,299,2638,4,9,0.0
0x3b91fe64a3c9c3a96c83338a5b8be3c2c303a40b,212,9,0,298,2639,17,0,0.0
0xf99f1bea3d3dae6a2ec3f2733ea8ad8025fd239b,212,9,0,302,2640,17,0,0.0
0xcdc4243ff2871648cf86473b37d41a36f5a3fd37,298,7,0,299,2641,6,0,0.0
0x767f35211e519ee9f73c7ff9616ad5994db409b0,298,7,0,294,2642,6,0,0.0
0xda44e1c6addf1d218cf9633f6e1edffe11e41ea6,109,4,0,292,2643,1,0,0.0
0xb494ed2e7148e7907a95e24cb573b649ef59cbdf,183,3,0,299,2644,9,0,0.0
0xa76119f30d77faed1f435828489aee0b1277054c,132,4,0,292,2645,2,0,0.0
0xdb1a6887e9826b1b1f7ed2dc981739ca116d4f27,367,2,0,296,2646,24,0,0.0
0xd3b52a5cf36434edc77bb2bc0a4478ac8e61617a,367,2,0,296,2647,24,0,0.0
0xb9682ee7c25be34d6c2de882957568add6b7aff7,496,2,0,294,2648,7,0,0.0
0x6887444a5b74b746f56ae08952f4e1b404ff7ca5,19,2,0,293,2649,5,0,0.0
0x6b9b69d19f496c831c60c97b5972e76991b457fe,332,0,0,302,2650,19,0,0.0
0xffe6788be411c4353b3b2c546d0401d4d8b2b3ed,602,0,0,312,2651,10,0,0.0
0x31ac9896f4ef59976b540db2edf45f4f3e058812,210,0,0,296,2652,7,0,0.0
0x759c5f293edc487aa02186f0099864ebc53191c1,111,4,0,299,2653,3,0,0.0
0x6c1ddfb81a3666188267296f10253a5a9b5bae40,111,4,0,292,2654,3,0,0.0
0x290fbe4d4745f6b5267c209c92c8d81cebb5e9f0,7,4,0,292,2655,1,0,0.0
0x4d17cf47aaa1f6fbb39f73b2d310cefb98a6fd0a,305,4,0,292,2656,1,0,0.0
0x1fb540757cfd698b4a8f81e510ed09aa67a4f970,40,4,0,292,2657,1,0,0.0
0x9954154fb679105b06f16acad24c2fc159c4248e,112,4,0,292,2658,1,0,0.0
0x9cd85c5ed756fa78d79903d3616f991e4a74062b,11,4,0,292,2659,1,0,0.0
0xa16a9fd8d572c803b470e2daa90e85196352c2e7,123,0,0,306,2660,14,0,0.0
0xb09548d2ea367b0b0df0fe1ac0c079f7d5354a50,23,4,0,299,2661,12,0,0.0
0x638b2619bfabf3218bd2fb9bd909f03eb35c0bc6,146,0,0,299,2662,19,0,0.0
0x68d4a6fad7b5682db97c0a4455e282ce4f193be6,422,0,0,310,2663,3,0,0.0
0x4a8b9e2c2940fdd39aceb384654dc59acb58c337,624,4,0,292,2664,1,0,0.0
0x4b4f579d1cd604056c353288b8a559c8306b4042,268,0,0,293,2665,0,0,0.0
0x283e16cc6de9d249464e4d3bc7cba261f72a04d5,36,0,0,294,2666,2,0,0.0
0xbfc1ed338240a5bff4c807d7672bf078dbdc6b6,586,5,0,293,2667,5,0,0.0
0xa846cce31246cb1c30462f6007760728c427389,586,5,0,293,2668,5,0,0.0
0x6a8b990801dade9077acb0ea8948d023c72d7060,123,0,0,293,2669,14,0,0.0
0x8f5526328eafb07474712a361259386b0231813b,187,0,0,292,2670,0,0,0.0
0x6e8f26d35800ebb7678ac858866ec0e86ba7d1fc,218,5,0,292,2671,10,0,0.0
0xb74f011dac5862822fdf29fb73dcde7bcfdaba7a,298,7,0,302,2672,6,0,0.0
